trial_id,family_id,dataset_id,symbol,timeframe,model_id,comparator_model,outcome,horizon_bars,metric,paired_observations,estimate,bootstrap_lower,bootstrap_upper,unadjusted_two_sided_p,bootstrap_replications,mean_block_origins,decision_eligible,interpretation,benjamini_hochberg_q,holm_adjusted_p,planned_family_hypotheses,finite_family_tests
uso_1d|market_field_minus_pressure_state|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_minus_pressure_state,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.004036044084,-0.007873760666,0.0005227562531,0.064,499,5,False,retrospective_development_diagnostic,0.3196734694,1,712,712
uso_1d|market_field_raw_ridge|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_raw_ridge,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,-0.0006558277836,-0.001748871256,0.0005365795961,0.294,499,5,False,retrospective_development_diagnostic,0.7048080808,1,712,712
uso_1d|market_field_raw_ridge|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_raw_ridge,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.004238594086,-0.00645872775,-0.002033487444,0.004,499,5,False,retrospective_development_diagnostic,0.06472727273,1,712,712
uso_1d|market_field_raw_ridge|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_raw_ridge,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.004198664303,-0.009956676947,0.002407205752,0.176,499,5,False,retrospective_development_diagnostic,0.5439313305,1,712,712
uso_1d|market_field_raw_ridge|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_raw_ridge,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,9.624346008e-05,-0.0006179555378,0.000818368989,0.76,499,5,False,retrospective_development_diagnostic,0.94271777,1,712,712
uso_1d|market_field_raw_ridge|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_raw_ridge,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.006702336419,-0.006427542434,0.02251562745,0.386,499,5,False,retrospective_development_diagnostic,0.7613074792,1,712,712
uso_1d|market_field_raw_ridge|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_raw_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,-0.0002049131947,-0.001099604708,0.0007961115599,0.678,499,5,False,retrospective_development_diagnostic,0.9212519084,1,712,712
uso_1d|market_field_raw_ridge|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_raw_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.002136130686,-0.004275369411,-0.0003054193461,0.04,499,5,False,retrospective_development_diagnostic,0.2646371681,1,712,712
uso_1d|market_field_raw_ridge|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,market_field_raw_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.003421603694,-0.008193914812,0.002014199595,0.186,499,5,False,retrospective_development_diagnostic,0.5564369748,1,712,712
uso_1d|naive_fit_mean|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_fit_mean,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,-0.001642599773,-0.002836809312,-0.0004357574369,0.012,499,5,False,retrospective_development_diagnostic,0.1256470588,1,712,712
uso_1d|naive_fit_mean|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_fit_mean,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.006311775417,-0.01002979303,-0.002946390371,0.004,499,5,False,retrospective_development_diagnostic,0.06472727273,1,712,712
uso_1d|naive_fit_mean|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_fit_mean,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.0106754494,-0.01744913846,-0.004200038106,0.006,499,5,False,retrospective_development_diagnostic,0.08215384615,1,712,712
uso_1d|naive_fit_mean|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_fit_mean,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-0.0003923564027,-0.00100927252,0.0003153797491,0.272,499,5,False,retrospective_development_diagnostic,0.6821258741,1,712,712
uso_1d|naive_fit_mean|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_fit_mean,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.001467559966,-0.005816003694,0.002925478408,0.546,499,5,False,retrospective_development_diagnostic,0.8663716814,1,712,712
uso_1d|naive_fit_mean|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_fit_mean,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-0.004078783838,-0.00956703473,0.0006928512657,0.136,499,5,False,retrospective_development_diagnostic,0.4723512195,1,712,712
uso_1d|naive_fit_mean|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_fit_mean,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,0.0002682834018,-0.0001995158072,0.000754033635,0.326,499,5,False,retrospective_development_diagnostic,0.7276238245,1,712,712
uso_1d|naive_fit_mean|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_fit_mean,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.001762073032,-0.003272151254,-0.000321008337,0.026,499,5,False,retrospective_development_diagnostic,0.2056888889,1,712,712
uso_1d|naive_fit_mean|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_fit_mean,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.002003620485,-0.005981956664,0.001607910861,0.3,499,5,False,retrospective_development_diagnostic,0.7073157895,1,712,712
uso_1d|naive_zero|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_zero,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.003990403307,0.0008004886621,0.006984894903,0.01,499,5,False,retrospective_development_diagnostic,0.11125,1,712,712
uso_1d|naive_zero|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_zero,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,0.0199062757,0.01476707747,0.0249604901,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
uso_1d|naive_zero|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_zero,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,0.0521852853,0.04022590325,0.06332769441,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
uso_1d|naive_zero|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_zero,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-0.0004407365533,-0.001230150995,0.0001755684807,0.236,499,5,False,retrospective_development_diagnostic,0.6293333333,1,712,712
uso_1d|naive_zero|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_zero,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.00221507984,-0.007166562807,0.001766333654,0.366,499,5,False,retrospective_development_diagnostic,0.7503229462,1,712,712
uso_1d|naive_zero|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_zero,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-0.005805639235,-0.01269081721,0.0004811708977,0.11,499,5,False,retrospective_development_diagnostic,0.4351111111,1,712,712
uso_1d|naive_zero|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_zero,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,0.003978314317,0.001653314853,0.006074855523,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
uso_1d|naive_zero|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_zero,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,0.008964605657,0.004047379504,0.01399128669,0.006,499,5,False,retrospective_development_diagnostic,0.08215384615,1,712,712
uso_1d|naive_zero|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,uso_1d,USO,1D,naive_zero,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,0.02271169267,0.0105585984,0.03668105542,0.002,499,5,False,retrospective_development_diagnostic,0.04068571429,1,712,712
vnq_1d|causal_change_point_ridge|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,causal_change_point_ridge,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,-3.463800735e-05,-0.001151532901,0.001342847532,0.954,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
vnq_1d|causal_change_point_ridge|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,causal_change_point_ridge,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,-0.000205606786,-0.00230888046,0.001993077625,0.856,499,5,False,retrospective_development_diagnostic,0.9765869219,1,712,712
vnq_1d|causal_change_point_ridge|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,causal_change_point_ridge,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-0.001904773381,-0.004148050593,0.0005571892425,0.128,499,5,False,retrospective_development_diagnostic,0.4673641026,1,712,712
vnq_1d|causal_change_point_ridge|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,causal_change_point_ridge,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-0.0001181204264,-0.0005315230374,0.0002804324526,0.556,499,5,False,retrospective_development_diagnostic,0.8671794872,1,712,712
vnq_1d|causal_change_point_ridge|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,causal_change_point_ridge,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,0.0003335216732,-0.002382487943,0.002521425746,0.79,499,5,False,retrospective_development_diagnostic,0.9469360269,1,712,712
vnq_1d|causal_change_point_ridge|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,causal_change_point_ridge,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,0.0009701978231,-0.004901559355,0.008275500422,0.768,499,5,False,retrospective_development_diagnostic,0.9444145078,1,712,712
vnq_1d|causal_change_point_ridge|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,causal_change_point_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,0.0001751330002,-0.0004785370309,0.0009909561471,0.686,499,5,False,retrospective_development_diagnostic,0.9217260788,1,712,712
vnq_1d|causal_change_point_ridge|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,causal_change_point_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-0.0005203441505,-0.002593359294,0.001556201056,0.65,499,5,False,retrospective_development_diagnostic,0.911023622,1,712,712
vnq_1d|causal_change_point_ridge|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,causal_change_point_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,-0.002565577915,-0.004992221968,-0.0002196086052,0.036,499,5,False,retrospective_development_diagnostic,0.2488543689,1,712,712
vnq_1d|ema_12_24_ridge|forward_realized_variation|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,ema_12_24_ridge,technical_24_ridge,forward_realized_variation,1,mean_absolute_error_difference,62,0.00023622836,-0.0001970643293,0.0006527606424,0.262,499,5,False,retrospective_development_diagnostic,0.6686164875,1,712,712
vnq_1d|ema_12_24_ridge|forward_realized_variation|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,ema_12_24_ridge,technical_24_ridge,forward_realized_variation,5,mean_absolute_error_difference,61,0.001000146703,-0.0002732123198,0.002291073248,0.122,499,5,False,retrospective_development_diagnostic,0.4595978836,1,712,712
vnq_1d|ema_12_24_ridge|forward_realized_variation|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,ema_12_24_ridge,technical_24_ridge,forward_realized_variation,20,mean_absolute_error_difference,61,-8.99465969e-05,-0.002525453847,0.002670075605,0.954,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
vnq_1d|ema_12_24_ridge|forward_return|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,ema_12_24_ridge,technical_24_ridge,forward_return,1,mean_absolute_error_difference,62,-0.0001905568717,-0.0004419716547,4.644565273e-05,0.124,499,5,False,retrospective_development_diagnostic,0.4598333333,1,712,712
vnq_1d|ema_12_24_ridge|forward_return|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,ema_12_24_ridge,technical_24_ridge,forward_return,5,mean_absolute_error_difference,61,-0.0002468174571,-0.00199073694,0.001427548518,0.8,499,5,False,retrospective_development_diagnostic,0.950918197,1,712,712
vnq_1d|ema_12_24_ridge|forward_return|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,ema_12_24_ridge,technical_24_ridge,forward_return,20,mean_absolute_error_difference,61,-0.003507305068,-0.008655802499,0.002747315104,0.194,499,5,False,retrospective_development_diagnostic,0.5684279835,1,712,712
vnq_1d|ema_12_24_ridge|pressure_aligned_maximum_adverse_excursion|h1|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,ema_12_24_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,1,mean_absolute_error_difference,62,4.627383428e-06,-0.0001136015166,0.0001108135898,0.944,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
vnq_1d|ema_12_24_ridge|pressure_aligned_maximum_adverse_excursion|h5|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,ema_12_24_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,5,mean_absolute_error_difference,61,-9.202029552e-05,-0.0006468175623,0.0004979682501,0.716,499,5,False,retrospective_development_diagnostic,0.928582878,1,712,712
vnq_1d|ema_12_24_ridge|pressure_aligned_maximum_adverse_excursion|h20|mae_difference_vs_technical_24_ridge,secondary_development_family,vnq_1d,VNQ,1D,ema_12_24_ridge,technical_24_ridge,pressure_aligned_maximum_adverse_excursion,20,mean_absolute_error_difference,61,3.95203266e-05,-0.002160515405,0.002303798286,0.978,499,5,False,retrospective_development_diagnostic,0.9925462304,1,712,712
